"","nbsp","sing.sp","FEve","FDis","RaoQ","CWM.tachaqua_egg","CWM.tachaqua_larva","CWM.tachaqua_nymph","CWM.tachaqua_adult","CWM.tachdisp_aquapass","CWM.tachdisp_aquaact","CWM.tachdisp_aerpass","CWM.tachdisp_aeract","CWM.tachfeed_abs","CWM.tachfeed_dpf","CWM.tachfeed_shr","CWM.tachfeed_scr","CWM.tachfeed_fif","CWM.tachfeed_pie","CWM.tachfeed_pre","CWM.tachfeed_par","CWM.tachfood_mior","CWM.tachfood_detl1","CWM.tachfood_dpg1","CWM.tachfood_limi","CWM.tachfood_lima","CWM.tachfood_dag1","CWM.tachfood_lmic","CWM.tachfood_lmac","CWM.tachfood_vert","CWM.tachlifedur_less1","CWM.tachlifedur_gr1","CWM.tachloco_flr","CWM.tachloco_ssw","CWM.tachloco_wsw","CWM.tachloco_crw","CWM.tachloco_bur","CWM.tachloco_int","CWM.tachloco_tat","CWM.tachloco_pat","CWM.tachsize_less0.25","CWM.tachsize_0.25to0.5","CWM.tachsize_0.5to1","CWM.tachsize_1to2","CWM.tachsize_2to4","CWM.tachsize_4to8","CWM.tachsize_gr8","CWM.tachrepcyc_less1","CWM.tachrepcyc_one","CWM.tachrepcyc_gr1","CWM.tachrepro_ovo","CWM.tachrepro_fie","CWM.tachrepro_cie","CWM.tachrepro_fic","CWM.tachrepro_frc","CWM.tachrepro_vec","CWM.tachrepro_tec","CWM.tachrepro_ase","CWM.tachresist_egg","CWM.tachresist_coc","CWM.tachresist_hou","CWM.tachresist_did","CWM.tachresist_non","CWM.tachrespir_teg","CWM.tachrespir_gil","CWM.tachrespir_pls","CWM.tachrespir_spi","CWM.tachrespir_ves"
"LTR387_2017_16.10.2017",9,9,0.639925238317618,6.23240611358345,0.124580837829838,0.401909722222222,0.391493055555556,0,0.206597222222222,0.586309523809524,0.142509920634921,0.0625,0.208680555555556,0,0.152529761904762,0.61264880952381,0.116071428571429,0.00833333333333333,0.0947916666666667,0.015625,0,0.00297619047619048,0.222519841269841,0.327083333333333,0.207837301587302,0.104861111111111,0.0152777777777778,0.0450396825396825,0.0401785714285714,0.0342261904761905,0.832291666666667,0.167708333333333,0.0186011904761905,0.00520833333333333,0.214186507936508,0.520138888888889,0.0472222222222222,0.194642857142857,0,0,0,0.00833333333333333,0.282291666666667,0.671875,0.021875,0.015625,0,0,0.521875,0.478125,0.554166666666667,0.0302083333333333,0.264583333333333,0.0572916666666667,0,0.09375,0,0,0.0260416666666667,0,0,0.328125,0.645833333333333,0.132291666666667,0.75,0.0333333333333333,0.084375,0
"LTR387_2020_22.9.2020",38,32,0.454166250986345,6.89265096596061,0.148783788961194,0.348732071897201,0.347557251343414,0.0960145344157487,0.207696142343636,0.475041594093405,0.245109419037396,0.131707889065022,0.148141097804177,0.00391564580640427,0.1906197001255,0.245888692287845,0.231087056831751,0.229992394611039,0.0109463276836158,0.081248574657322,0.00630160799652325,0.0144362406927269,0.236745846002157,0.142215132159845,0.302870449157981,0.0881187066963025,0.0319347809277894,0.117277279865138,0.064948779994428,0.00145278450363196,0.718149717514124,0.281850282485876,0.00388418079096045,0.0336685050675948,0.196697605599293,0.421314231907452,0.175276704005791,0.103569304612669,0.0650690993040634,0.000520368712175454,0.00231124807335294,0.149251137274296,0.498164147523441,0.27127188960527,0.0720678333035813,0.00462249614670589,0.00231124807335294,0.0257768361581921,0.472021119191311,0.502202044650497,0.389862874608639,0.0606038720444815,0.102276288581847,0.285046702687406,0.109855679355743,0.0275972581751368,0.00891731193359204,0.0158400126131551,0.109672708016486,0.028042781945181,0.00106696505001361,0.318117823155012,0.543099721833308,0.435472541508654,0.54948508560999,0.000847457627118644,0.0141949152542373,0
"LTR40_2010_4.10.2010",8,8,0.599995237255784,4.81637061263156,0.0933355510259571,0.471527777777778,0.0798611111111111,0,0.448611111111111,0.630555555555556,0.341666666666667,0.0277777777777778,0,0,0,0.175462962962963,0.354166666666667,0.266666666666667,0.0902777777777778,0.0925925925925926,0.0208333333333333,0,0.17950937950938,0.187193362193362,0.106914381914382,0.115873015873016,0.116173641173641,0.13452380952381,0.118145743145743,0.0416666666666667,0.308333333333333,0.691666666666667,0,0.00694444444444444,0.0231481481481481,0.713425925925926,0.210648148148148,0.00462962962962963,0.0412037037037037,0,0,0,0.208333333333333,0.0416666666666667,0.719444444444444,0.0305555555555556,0,0.173611111111111,0.784722222222222,0.0416666666666667,0.666666666666667,0,0.183333333333333,0.115277777777778,0.0347222222222222,0,0,0,0,0.194444444444444,0,0.402777777777778,0.402777777777778,0.409722222222222,0.590277777777778,0,0,0
"LTR40_2012_1.10.2012",23,22,0.428350588701833,6.37130282799365,0.12785501765369,0.385320758071481,0.283288237746278,0.0654471544715447,0.265943849710697,0.507261882928036,0.288577376469713,0.0717124960052578,0.132448244596994,0.00193190050936183,0.163232921390208,0.143553858066053,0.323641086969758,0.190167813216594,0.0287804878048781,0.145189743175104,0.00350218886804253,0.0162597991093635,0.158992362652978,0.135927126171029,0.282991373251542,0.116212531822288,0.0499905243807683,0.158989735365719,0.0747828887097272,0.00585365853658537,0.729715447154472,0.270284552845528,0.0081107239643825,0.0219512195121951,0.444115369726795,0.353244289585753,0.0955914175710338,0.0231907003256845,0.0535395399077312,0.000256739406425242,0.00114032309124312,0.0294372294337294,0.624886495615096,0.25324358568641,0.0691722099079226,0.0209798331743562,0.00114032309124312,0.0177642276422764,0.450390243907538,0.531845528450185,0.412393857271906,0.0355642276422764,0.162538211382114,0.26286413730804,0.0698509485094851,0.0489837398373984,0,0.00780487804878049,0.0208332821275051,0.0283272558715616,0.00174004856926606,0.308858077103329,0.640241336328338,0.338097641075737,0.619374290786439,0.00785907859078591,0.0346689895470383,0
"LTR40_2013_7.10.2013",26,23,0.636245324838821,7.50537307035646,0.178621274029311,0.313338411379301,0.427725203832131,0.106132075471698,0.15280430931687,0.410233341092741,0.273242989281942,0.102078358230474,0.214445311394842,0.00665514665444957,0.116131859923987,0.169257982583454,0.265882269462907,0.194425798258345,0.088561320754717,0.151057683320049,0.00802793904208999,0.0123630197472062,0.235663242686915,0.0970003398069436,0.314572889628925,0.0313084583131753,0.030529926048794,0.0895292559659794,0.18077815082093,0.00825471698113208,0.577122641509434,0.422877358490566,0.0290880503144654,0,0.114180424534051,0.443533805031447,0.198415038194465,0.111680143747446,0.102218104226452,0.000884433951674218,0.00392826513006365,0.164387558188776,0.355470472921226,0.286302887372984,0.165232939235753,0.0207496120211336,0.00392826513006365,0.0543042452830189,0.603761792461943,0.341933962255038,0.188679245283019,0.0443301886792453,0.149818396226415,0.417427672955975,0.131289308176101,0.000294811320754717,0.0412735849056604,0.0268867924528302,0.0985561832269333,0.120943184191,0.000155190721223927,0.184308510211039,0.596036931649803,0.430467902843803,0.445809612879467,0.0825471698113208,0.0411753144654088,0
"LTR40_2014_6.10.2014",27,24,0.690716548875577,7.25992392851625,0.17621771160115,0.373681959637627,0.28574947018615,0.0531645569620253,0.287404013214197,0.498005048778841,0.261271729667516,0.122677474272481,0.118045747281162,0.00626644943701226,0.092927588770054,0.128412852969815,0.285183735506166,0.320740019474197,0.0413502109704641,0.12115938954545,0.00395975332684193,0.00957756499150027,0.164376762484772,0.135040581781088,0.318450315623331,0.0779299708730088,0.0539537712638978,0.118202214706591,0.10876176583458,0.0137070524412297,0.476582278481013,0.523417721518987,0.00397830018083183,0.00886075949367089,0.110226039788415,0.402763713080169,0.30531724882708,0.0682222962392542,0.0906849402020165,0.00994670218856289,0.00369883281178545,0.133591977637382,0.423161817088038,0.275029864656318,0.130636199244538,0.0276508301805329,0.00623047838140571,0.0488607594936709,0.621139240510866,0.329999999995463,0.306900473989099,0.0192347013606694,0.109294670677396,0.418203878955137,0.0621665103442929,0.0365678327594542,0.0221290340644105,0.0255028978495417,0.122760218658834,0.0648352599401718,0.000420844977794717,0.323485820856677,0.488497855566523,0.416954750475474,0.524057907752374,0.0030379746835443,0.0559493670886076,0
"LTR40_2015_5.10.2015",32,31,0.598613845386013,7.92633984129826,0.218833899885244,0.385216215223992,0.238948854112881,0.0570023148148148,0.318832615848312,0.547861251579297,0.291498359835615,0.0812568168070101,0.0793835717780778,0.007735148523812,0.104080012229305,0.174073438135938,0.315283428806429,0.23865073005698,0.0361979166666667,0.121174838401382,0.00280448717948718,0.0131791790807554,0.154466102000468,0.153421132783112,0.292799950482267,0.116630685575998,0.0658650786905995,0.110399975772565,0.0875087289475678,0.00572916666666667,0.524542548500882,0.475457451499118,0.00520833333333333,0.0157490079365079,0.183560681223613,0.413006365740741,0.204403260766959,0.0504127071055146,0.0985066833793245,0.0291529605140073,0.00456574675204767,0.067343073587393,0.435276875906103,0.261250901882782,0.178369633837754,0.0486280212818731,0.00456574675204767,0.0431134259259259,0.58932291667075,0.367563657403324,0.301967592592593,0.0290277777777778,0.133032407407407,0.407789351851852,0.068287037037037,0.0164930555555556,0.0121527777777778,0.03125,0.00633763417314618,0.103003943780215,0.000481000480986439,0.315698699846524,0.574478721719128,0.489834770118163,0.476455739141096,0.00665509259259259,0.0270543981481481,0
"LTR40_2016_3.10.2016",22,18,0.664891895289043,7.30222085635644,0.166563271939827,0.404202121008713,0.359044970254547,0.114144884045382,0.122608024691358,0.263117283950617,0.347067901234568,0.0992283950617284,0.290586419753086,0,0.136161986161986,0.364600291683625,0.195612026862027,0.0675925925925926,0.0532407407407407,0.171218287884955,0.0115740740740741,0.0063343717549325,0.14936600972102,0.160099336358423,0.221582440001443,0.126038268392889,0.0924074896297118,0.0775793690415965,0.128894302401571,0.0376984126984127,0.766280864197531,0.233719135802469,0.00925925925925926,0.0648148148148148,0.205478395061728,0.582352292768959,0.069973544973545,0.0179673721340388,0.0501543209876543,0,0,0.05,0.399074074074074,0.243055555555556,0.218981481481481,0.0888888888888889,0,0.0805555555555555,0.610416666666667,0.309027777777778,0.174074074074074,0.0842592592592593,0.0888888888888889,0.445882066276803,0.0773148148148148,0.0740740740740741,0.0555068226120858,0,0.0530264590755514,0.104981398150846,0.00102613435943774,0.335006763376289,0.505959245037876,0.405246913580247,0.434567901234568,0.0296296296296296,0.130555555555556,0
"LTR40_2017_2.10.2017",23,22,0.639248658009459,7.55023076261569,0.181960835901651,0.33288656487401,0.348117785818468,0.113877334638284,0.205118314669238,0.430247750506244,0.286445279887038,0.0684593998606192,0.214847569746098,0.0113617919300583,0.163880203555231,0.23192517864649,0.277006105393988,0.0713114754098361,0.0374707259953162,0.202946158413343,0.00409836065573771,0.0211435676996567,0.157872505594248,0.169274621247197,0.22578722076951,0.112974627724896,0.0618172355877274,0.111221598599045,0.138737662590367,0.00117096018735363,0.631967213114754,0.368032786885246,0.0186768149882904,0.0276346604215457,0.308128415310361,0.402049180327869,0.0973648260154379,0.0787604256403528,0.0658757549673721,0.0015099223287714,0.00670640834399133,0.0438506848259631,0.465818607628126,0.308459300272669,0.134553970618588,0.0339046199666712,0.00670640834399133,0.0647540983606557,0.488770491809246,0.446475409830098,0.188888888888889,0.031016393442623,0.14720218579235,0.417074297766274,0.0812841530054645,0.0536885245901639,0.0349439171699741,0.0459016393442623,0.0491239304283021,0.0951476434125478,0.000965155063487543,0.301763808029279,0.552999463066383,0.480010229082229,0.430001480519645,0.0262295081967213,0.0637587822014052,0
"LTR40_2020_5.10.2020",18,14,0.511987209760976,6.51420368126773,0.134086676304488,0.35459940652819,0.382789317507418,0.0593471810089021,0.20326409495549,0.450393044927893,0.260331094801384,0.14615544796192,0.143120412308803,0,0.139460440647384,0.157045032119216,0.218833490940316,0.339032184432778,0.00741839762611276,0.126683405615156,0.0115270486190368,0.0146742970185107,0.212037072719565,0.103638547407093,0.287644567763262,0.109403059848164,0.0285808487588903,0.143046617082225,0.0861381941500636,0.0148367952522255,0.658308605341246,0.341691394658754,0,0,0.360731948565776,0.326939381093684,0.171605199943479,0.0433234421364985,0.0974000282605624,0,0,0.0939805002089021,0.477476331772898,0.320064999296538,0.0995760915703264,0.00890207715133531,0,0.0188427299703264,0.358605341252273,0.622551928777401,0.620771513353116,0.0427299703264095,0.119881305637982,0.0682492581602374,0.0712166172106825,0.0771513353115727,0,0,0.0768476087291355,0.0518148325322134,0.000965997405138344,0.310965095545949,0.559406465787563,0.290059347181009,0.698071216617211,0.00593471810089021,0.00593471810089021,0
"LTR401_2010_7.9.2010",17,16,0.738966695688133,7.58450937281571,0.182769200795428,0.386561443538951,0.332896035638693,0.0867050290715099,0.193837491750847,0.436524041008034,0.288860538244766,0.108146034429923,0.166469386317276,0.0111336434977278,0.12236180059757,0.111860629330509,0.241912421738298,0.361909175162187,0,0.150667865663822,0.000154464009885697,0.0133566198005777,0.205124764899161,0.107915810871559,0.382950990230486,0.0513617823830638,0.039753820476712,0.09532345582529,0.10421275551315,0,0.569076305220884,0.430923694779116,0.00468540829986613,0.0240963855421687,0.07751004017026,0.358433734939759,0.268167406483669,0.0854787571201315,0.180148664840852,0.00147960260329406,0.00657174150977464,0.107753090277918,0.236633112548579,0.30756271841311,0.229930110043918,0.104977485696925,0.00657174150977464,0.0357429718875502,0.535381526104643,0.428875502007807,0.333779562695225,0.0990682730923695,0.0384899598393574,0.395082270602879,0.0609103078982597,0.00803212851405622,0.0196575776791376,0.0449799196787149,0.1285140562249,0.132270257498163,0,0.379464285714286,0.359751400562652,0.454833125610507,0.440749203706762,0.0120481927710843,0.0923694779116466,0
"LTR401_2012_25.9.2012",20,19,0.771402028776649,7.73920677408753,0.187949139112012,0.394740706653669,0.379109821531258,0.0646578782172002,0.161491593597873,0.385614999283763,0.286261962423708,0.0634180790960452,0.264704959196485,0.00708545431635058,0.102523085242136,0.239711073609379,0.319516996084957,0.110200878844947,0.0800376647834275,0.140924847118803,0,0.0107600695134709,0.175922834604438,0.174620554414506,0.307132023038585,0.0719283166275523,0.0346526041441296,0.0462638733678802,0.178719724289438,0,0.593628374136849,0.406371625863151,0.0244821092278719,0.0221280602636535,0.081654111744978,0.531100349744418,0.228719397373451,0.080528652130124,0.030445699941091,0.000941619574412727,0.00418225841844818,0.127141878833499,0.182618864194349,0.294750878441713,0.281270330418479,0.105853531275063,0.00418225841844818,0.0807595731324545,0.653251726302574,0.265988700564972,0.126553672316384,0.126046387154326,0.143499454851819,0.428476756863911,0.0649717514124294,0,0.0818267419962335,0.0286252354048964,0.0451349654739485,0.076980170597768,0,0.205257376020088,0.672627487908196,0.314334882602005,0.467343890602191,0.062953995157385,0.155367231638418,0
"LTR401_2013_10.10.2013",22,17,0.502276088146931,6.8895552621668,0.151297899128342,0.303891114896462,0.349623988987545,0.122933079958299,0.223551816157695,0.459733456408114,0.269137904136101,0.149592039332684,0.121536600123101,0.00472726318272224,0.0621180274697439,0.227319497478649,0.102343597955532,0.408260219002925,0.0490716180371353,0.141976957040606,0.00418281983268721,0.00903243140528105,0.20147690960317,0.119568007292046,0.259896920622412,0.0588886245347734,0.0477725634224308,0.159527187478609,0.131370512139951,0.0124668435013263,0.519401288366806,0.480598711633194,0.00227358848048503,0.000663129973474801,0.110269041307608,0.382275483137552,0.216173391043937,0.0948606596007733,0.192856478067769,0.000628228388401287,0.00279031313440791,0.103495355214187,0.217502038190609,0.433413712730096,0.230979365465407,0.00902890213088479,0.00279031313440791,0.025552608311229,0.452281167114844,0.522166224573927,0.511641615089891,0.0232749778956675,0.00611140583554377,0.295516279646951,0.0919540229885057,0.0318302387267905,0.0205733165805761,0.0190981432360743,0.0835543766578249,0.13128413168878,0,0.319747063281546,0.465414428371849,0.409633608565422,0.558897859966046,0,0.0314685314685315,0
"LTR401_2014_2.10.2014",24,22,0.704001486021594,7.29106527634908,0.168288932480822,0.355399180787389,0.347654082748174,0.0936274509803922,0.203319285484045,0.442489135997708,0.261567574407861,0.148620079607275,0.147323209987155,0.00669557152381139,0.121711011816667,0.230869604251957,0.159916749805092,0.317766465560583,0.0303921568627451,0.129858093271151,0.00279034690799397,0.00994351838609785,0.227489259113814,0.0987712396535926,0.265736299755366,0.0998799022328434,0.0368961757197051,0.136046956005165,0.116413119721651,0.00882352941176471,0.551288515406163,0.448711484593838,0,0.0112745098039216,0.15592436975311,0.433499066293184,0.20065900044842,0.0865704702869515,0.111018477568562,0.00105410584585081,0.00435105893500742,0.118391941130378,0.368434962447345,0.327329780137149,0.146643550102979,0.0307944773771097,0.00405422987003249,0.0556535947712418,0.472189542487723,0.472156862741035,0.435773420479303,0.0439376571145454,0.048864253393874,0.284634824869179,0.0759803921568627,0.0725490196078431,0.00718954248366013,0.0310708898947326,0.108823529411765,0.0968375799489099,0,0.325560224089636,0.46877866654969,0.433209858658531,0.551888180557155,0.000784313725490196,0.0141176470588235,0
"LTR401_2015_5.10.2015",28,25,0.675848435027597,6.93468441381064,0.154494439082474,0.375819559935256,0.365653765868939,0.0764252472367656,0.182101426959039,0.444064693018365,0.256454784851869,0.11255793643233,0.186922585697435,0.00224629793082429,0.132077685072523,0.311284352645609,0.215198063156575,0.186083143151206,0.0246073298429319,0.126355188879616,0.00214793932071419,0.00838758986406858,0.178765204160292,0.148946782323746,0.238596543502019,0.129006900603759,0.0522782240059727,0.119421813637344,0.11831421938971,0.00628272251308901,0.636499626028422,0.363500373971578,0.00675641984542508,0.00680628272251309,0.225286711545196,0.496588548159229,0.0992805967830738,0.0892521443196542,0.0704951733622021,0.00553412326270649,0.00132589923131018,0.0509568383887531,0.416888405369327,0.364180322298494,0.146876770700559,0.0184458647802469,0.00132589923131018,0.0344677137870855,0.464764397908887,0.500767888304028,0.396781074267985,0.0516486329261198,0.0728865619546248,0.354134574364941,0.0471204188481675,0.0506108202443281,0.0177428737638162,0.00907504363001745,0.0755054851549736,0.0371472977296249,6.04398510140028e-05,0.256831125585303,0.630455651679085,0.327447963764118,0.628225071751849,0.00349040139616056,0.040836563087872,0
"LTR401_2016_11.10.2016",27,25,0.576342651480427,6.54595677758713,0.134618278279412,0.367343507742387,0.363481170492466,0.162521170742035,0.106654151023112,0.342729582310472,0.237901872213907,0.180031106131551,0.23933743934407,0.00273857173268578,0.0887248086525583,0.230474631751227,0.318290607291091,0.234984997272231,0.0606382978723404,0.0621022589139543,0.00204582651391162,0.0127515160942162,0.246316016734057,0.103099065932631,0.331736439676579,0.132095014417544,0.0171438490587427,0.0799385832801698,0.0753237701252099,0.00159574468085106,0.724772036474164,0.275227963525836,0.0173758865248227,0,0.0691843971654862,0.555610435663627,0.0657541460071658,0.0749514744273961,0.216759718446543,0.000363941764959186,0.00161646863732071,0.20279773417792,0.449383807681612,0.311862392929441,0.0294901906617448,0.00323293727464141,0.00161646863732071,0.0711702127659574,0.663744680854043,0.26508510638,0.0378250591016548,0.063109219858156,0.175171631205674,0.617346870722907,0.0620567375886525,0,0.0334266517357223,0.011063829787234,0.152765957446809,0.0277096370457107,0,0.210670592705167,0.608853812802314,0.572807050698873,0.338218094368825,0.0468085106382979,0.0421663442940039,0
"LTR401_2017_11.10.2017",27,23,0.632271025784887,6.84411569111896,0.152006284966642,0.354802089086451,0.298348202169246,0.168441181713582,0.178408527030721,0.356889548200178,0.267037533349424,0.113903651633763,0.262169266816636,0.00483761731782379,0.0894716435910711,0.222857381489303,0.287168902303808,0.237584565271862,0.0407166123778502,0.10972108270967,0.00764219493861188,0.00881115012997216,0.171272345425928,0.118978000598446,0.329643143687346,0.112986550219038,0.0345178708370891,0.10094259693873,0.104770166267685,0.0180781758957655,0.693973941368078,0.306026058631922,0.0161935784085621,0.0201954397394137,0.0710563052624385,0.530665425779432,0.140790902344094,0.0616406651749292,0.158814789419177,0.000642893871952458,0.00285545073743698,0.2376651578563,0.278375424793517,0.297877095764879,0.136224036550865,0.0441473835595645,0.00285545073743698,0.0266015200868621,0.748208469059388,0.22519001085375,0.124140427072023,0.0247231270358306,0.0235179153094463,0.696511038726022,0.0684039087947883,0.0130293159609121,0.0301302931596091,0.0195439739413681,0.0651465798045603,0.0876604713536107,0,0.240896928804095,0.606296020037734,0.515430504076795,0.427566238594214,0.0335039553280596,0.0234993020009307,0
"LTR401_2020_5.10.2020",21,18,0.591032505275399,6.02741467814222,0.14677183484368,0.320063188820129,0.346796259006388,0.0365836108712635,0.29655694130222,0.724569984467426,0.198830286183331,0.0422858972472077,0.0343138321020352,0.0711889371579921,0.534171122570318,0.10118536766264,0.135326329782636,0.104385198135198,0.00464876033057851,0.0453196499041845,0.00377463445645264,0.0850657218677232,0.423597452920709,0.0520477357297663,0.321582396890705,0.0241756502424997,0.00507869655596928,0.0547848030406925,0.0333231901348552,0.00034435261707989,0.185020661157025,0.814979338842975,0,0.00068870523415978,0.197641184634497,0.113053423848878,0.285341064538287,0.319048007327846,0.0747669794708896,0.00946063494544253,0.0420199634965313,0.177506171479676,0.23777682380118,0.316355407723517,0.0982156273070224,0.0861060426955419,0.0420199634965313,0.0129132231404959,0.204462809920595,0.782623966938909,0.167584940312213,0.186820936639118,0.110455922865014,0.202062225122034,0.040633608815427,0.0012396694214876,0.00359939103958243,0.287603305785124,0.0481740949010192,0.507448999186932,0.00104736860935166,0.105303501262651,0.338026036040046,0.733735078082898,0.262993572054843,0.00137741046831956,0.00189393939393939,0
"LTR41_2010_4.10.2010",16,15,0.65539021185524,6.23327690359114,0.126206036557807,0.252045509393332,0.463757471968516,0.24579527734462,0.0384017412935323,0.27022535349908,0.249722058573616,0.175966930680387,0.304085657246916,0,0.121090632004811,0.211581173801323,0.254054247990815,0.0925696039035591,0.0373134328358209,0.269900668361489,0.0134902411021814,0.0153432326573629,0.171572004940937,0.0867538480490078,0.233798149830285,0.0874860593754442,0.0406070297861343,0.131048076114072,0.233391599246757,0,0.747388059701493,0.252611940298507,0.0133706467661692,0,0.135805348258706,0.480248312011372,0.142366293532338,0.0789556680881308,0.149253731343284,0,0,0.0801839019089552,0.360181236653731,0.322645700081095,0.209128464838806,0.0278606965174129,0,0.0923196517412935,0.626212686586806,0.281467661671901,0.038971807628524,0.0668532338308458,0.110230099502488,0.48540466527014,0.248756218905473,0,0.0497839748625295,0,0.0985074626865672,0.0932835820895522,0,0.0958155650319829,0.712393390191898,0.595737088367685,0.316398661454632,0.0350035536602701,0.0528606965174129,0
"LTR41_2012_1.10.2012",38,31,0.207840682440029,7.49600521258858,0.192354170127482,0.355692528202399,0.374066797208247,0.148401559454191,0.121839115135163,0.393097662695005,0.252206318507193,0.106961169978762,0.24773484881904,0.00528052805892233,0.09742472454587,0.232219266114003,0.189834874056049,0.252197031039136,0.0507602339181287,0.168119085472055,0.00416425679583574,0.0115370940978334,0.213906064052098,0.13042424761723,0.262162783435315,0.0926089660826503,0.0403027122325368,0.112909262933442,0.136148869548895,0,0.700584795321637,0.299415204678363,0.01317738791423,0.0112280701754386,0.0667602339226901,0.546250905040379,0.114383180180096,0.0692005012466508,0.164824282932427,0.0141754385880886,0.00311688311606454,0.100062428795211,0.404850155694783,0.273066302123812,0.17020855168217,0.0455787954718952,0.00311688311606454,0.0573099415204678,0.684856140354021,0.257833918125511,0.0782846003898635,0.0440237037037037,0.104935828460039,0.638557037037037,0.0690058479532164,0.000233918128654971,0.043625730994152,0.0213333333333333,0.0397118966442384,0.0741980532661199,5.99478494197836e-05,0.169306623367784,0.716723478872438,0.45655349100941,0.466072518458705,0.0377053745474798,0.0396686159844055,0
"LTR41_2013_7.10.2013",26,21,0.484797030720114,7.38960853250076,0.182571454019277,0.292081217687891,0.376546866542853,0.205279898218829,0.126092017550427,0.406734570873705,0.232939550823775,0.134087094315341,0.22623878398718,0.0131093643827585,0.153808612977927,0.196342588709001,0.243077155623784,0.224955960070464,0.0179389312977099,0.141812601266012,0.00895478567234292,0.0203292990263545,0.228301583922683,0.156742951704784,0.309996255154047,0.0305346561835111,0.0290736235774404,0.118135990102747,0.106503960939121,0.000381679389312977,0.64824427480916,0.35175572519084,0.0203562340966921,0.00687022900763359,0.104745547082148,0.477419120319884,0.139620999076177,0.106620654678285,0.143081558864257,0.00128565687492335,0.00571032021263733,0.128243283423255,0.383997224147656,0.300997576907825,0.136141476140935,0.0382411623493814,0.00666895681830906,0.0345801526717557,0.5800458015392,0.385374045789044,0.0802374893977947,0.0402809160305344,0.057163358778626,0.606898388464801,0.156488549618321,0,0.0198473282442748,0.0390839694656489,0.049618320610687,0.0987382128402791,0,0.137949836423119,0.713693630125915,0.527492949276393,0.411002143417173,0.0523446019629226,0.00916030534351145,0
"LTR41_2014_6.10.2014",57,43,0.483265944177023,6.72155903103421,0.148188095215316,0.397069836128085,0.35712224896104,0.14127988316306,0.104528031747815,0.308416030763625,0.249748848742854,0.162438274468394,0.279396846025127,0.00325958522155699,0.189734846502285,0.214574163833423,0.275367717115681,0.16551123773346,0.0736919459141681,0.0744733558478334,0.00338714783159228,0.0159441459109948,0.233660202845066,0.131285414203684,0.289381405239147,0.156965428131978,0.0281658990300966,0.0777848914443427,0.0613256447447595,0.00548696844993141,0.742816643804298,0.257183356195702,0.0144980077078842,0.012708210856359,0.120679665559024,0.556083023058332,0.0899661190058007,0.054732561853317,0.150899230244738,0.000433181714544646,0.00192400192349663,0.212142768066292,0.489444162378027,0.196954034765584,0.0687424509644235,0.0288685799786805,0.00192400192349663,0.0891860996799268,0.600484682214813,0.31032921810526,0.0783417162017985,0.0578973359324237,0.196995499723245,0.605915208689304,0.0316415180612711,0.00621399176954733,0.00639665006136741,0.0165980795610425,0.0878829446730681,0.0393125151287978,0,0.151979064602521,0.720825475595613,0.515257826702351,0.436396755569515,0.0374995100921027,0.0108459076360311,0
"LTR41_2015_5.10.2015",44,39,0.548548172307746,6.98348101561824,0.159704280548876,0.363048131116933,0.326104811278876,0.163461538461538,0.147385519142653,0.321291698004692,0.26758354904336,0.156342131755878,0.25478262119607,0.00534466402724932,0.0970942121379881,0.186405486101842,0.260115530390532,0.232668085400879,0.100539811066127,0.114069104885556,0.00376310598982664,0.00984470423283797,0.194034504262928,0.108712669846273,0.299673685987243,0.152454592940423,0.0268027144545363,0.104630339138795,0.0997982061410116,0.00404858299595142,0.708415268941585,0.291584731058415,0.018861255703361,0.0267977636398689,0.0541048133199564,0.494598676177624,0.125699539003471,0.0517062730986043,0.227521401347032,0.000710277710083327,0.00315473999601674,0.196952170632855,0.394140070459577,0.287994753788583,0.0859368701461645,0.0286666549807874,0.00315473999601674,0.03897885739991,0.691632928477074,0.269388214123016,0.0623031938821412,0.043621232568601,0.0926720647773279,0.712896986054881,0.0439721097615834,0,0.0229419703103914,0.0215924426450742,0.0483767433980924,0.0555078636222898,6.54316443771027e-05,0.174382013227628,0.721667948107612,0.525651178829448,0.378951528404839,0.0417068311805154,0.0536904615851984,0
"LTR41_2016_3.10.2016",34,28,0.587123028756404,6.87307350232543,0.150840275530539,0.401656155749653,0.297738466790413,0.107769423558897,0.192835953901037,0.410593077748768,0.264968633547016,0.108107989271424,0.216330299432792,0.00286019896345466,0.067755510642214,0.16849077581171,0.29913508366848,0.320676691729323,0.0233478432924416,0.117733895892377,0,0.00620381843113658,0.18702591653038,0.135776491019863,0.373651299595445,0.0696814902988231,0.0360956415962352,0.10447342717491,0.0868657861203505,0.000226129232856578,0.655975464978235,0.344024535021765,0.017214087851207,0.0362748977707426,0.0461303635052125,0.491774078052274,0.16355567887275,0.0565032982103656,0.188167490353876,0.000380105383572788,0.00168826029486084,0.139631460742121,0.480034930117179,0.26271009033355,0.0892902111720942,0.0249567870453344,0.00168826029486084,0.050791452314998,0.687281361297982,0.26192718638702,0.14404432132964,0.0447584751352064,0.101178208679594,0.678736842105263,0.0158290462999604,0,0.00389790265136526,0.0115552037989711,0.116422635536209,0.0376614911886498,0,0.228043793694763,0.617872079580378,0.457947760249621,0.450893892755071,0.0517835943241562,0.0393747526711516,0
