sample_id,site_id,site_code,date,day,month,year,trait,modality,CWM
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachloco,tachloco_pat,0.001333438
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachsize,tachsize_less0.25,0.005922542
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachsize,tachsize_0.25to0.5,0.142244244
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachsize,tachsize_0.5to1,0.291711424
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachsize,tachsize_1to2,0.388424833
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachsize,tachsize_2to4,0.124371456
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachsize,tachsize_4to8,0.041402959
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachsize,tachsize_gr8,0.005922542
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepcyc,tachrepcyc_less1,0.064952807
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepcyc,tachrepcyc_one,0.689011426
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepcyc,tachrepcyc_gr1,0.246035768
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepro,tachrepro_ovo,0.136943203
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepro,tachrepro_fie,0.091765524
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepro,tachrepro_cie,0.216151018
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepro,tachrepro_fic,0.357486844
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepro,tachrepro_frc,0.109662196
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepro,tachrepro_vec,0
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepro,tachrepro_tec,0.047454702
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrepro,tachrepro_ase,0.040536513
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachresist,tachresist_egg,0.064878291
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachresist,tachresist_coc,0.070342772
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachresist,tachresist_hou,0
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachresist,tachresist_did,0.269289351
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachresist,tachresist_non,0.595489586
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrespir,tachrespir_teg,0.457827161
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrespir,tachrespir_gil,0.400876976
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrespir,tachrespir_pls,0.069902775
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrespir,tachrespir_spi,0.071393088
LTR231_2013_9.10.2013,LTR231,LTR231_2013,9.10.2013,9,10,2013,tachrespir,tachrespir_ves,0
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachaqua,tachaqua_egg,0.374144586
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachaqua,tachaqua_larva,0.366604394
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachaqua,tachaqua_nymph,0.090855072
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachaqua,tachaqua_adult,0.168395948
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachdisp,tachdisp_aquapass,0.384693559
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachdisp,tachdisp_aquaact,0.268532236
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachdisp,tachdisp_aerpass,0.117845616
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachdisp,tachdisp_aeract,0.22892859
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_abs,0.004113171
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_dpf,0.109876187
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_shr,0.182686058
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_scr,0.192561932
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_fif,0.222686031
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_pie,0.092348453
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_pre,0.186769027
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_par,0.008959142
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfood,tachfood_mior,0.010756623
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfood,tachfood_detl1,0.196196278
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfood,tachfood_dpg1,0.1250459
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfood,tachfood_limi,0.259692183
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfood,tachfood_lima,0.055853397
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfood,tachfood_dag1,0.030068596
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfood,tachfood_lmic,0.103698221
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfood,tachfood_lmac,0.209786726
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachfood,tachfood_vert,0.008902077
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachlifedur,tachlifedur_less1,0.636350148
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachlifedur,tachlifedur_gr1,0.363649852
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachloco,tachloco_flr,0.015084075
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachloco,tachloco_ssw,0.025964392
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachloco,tachloco_wsw,0.087332203
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachloco,tachloco_crw,0.416082026
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachloco,tachloco_bur,0.293118367
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachloco,tachloco_int,0.060770342
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachloco,tachloco_tat,0.101101976
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachloco,tachloco_pat,0.000546619
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachsize,tachsize_less0.25,0.002427839
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachsize,tachsize_0.25to0.5,0.126437114
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachsize,tachsize_0.5to1,0.334739617
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachsize,tachsize_1to2,0.227218133
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachsize,tachsize_2to4,0.228797834
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachsize,tachsize_4to8,0.077951623
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachsize,tachsize_gr8,0.002427839
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepcyc,tachrepcyc_less1,0.100890208
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepcyc,tachrepcyc_one,0.676275964
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepcyc,tachrepcyc_gr1,0.222833828
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_ovo,0.140619848
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_fie,0.074062315
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_cie,0.224753709
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_fic,0.376008711
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_frc,0.148615232
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_vec,0.003412463
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_tec,0.015910511
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_ase,0.016617211
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachresist,tachresist_egg,0.111123993
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachresist,tachresist_coc,0.041913265
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachresist,tachresist_hou,6.17E-05
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachresist,tachresist_did,0.292794261
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachresist,tachresist_non,0.554106821
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_teg,0.421407782
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_gil,0.384760086
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_pls,0.044651689
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_spi,0.149180444
LTR231_2014_9.10.2014,LTR231,LTR231_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_ves,0
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachaqua,tachaqua_egg,0.319053599
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachaqua,tachaqua_larva,0.390545103
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachaqua,tachaqua_nymph,0.091881687
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachaqua,tachaqua_adult,0.198519611
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachdisp,tachdisp_aquapass,0.287035241
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachdisp,tachdisp_aquaact,0.289785666
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachdisp,tachdisp_aerpass,0.120150597
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachdisp,tachdisp_aeract,0.303028496
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfeed,tachfeed_abs,0.01003184
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfeed,tachfeed_dpf,0.148765048
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfeed,tachfeed_shr,0.171372093
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfeed,tachfeed_scr,0.372593521
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfeed,tachfeed_fif,0.028261606
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfeed,tachfeed_pie,0.205066079
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfeed,tachfeed_pre,0.057132448
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfeed,tachfeed_par,0.006777364
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfood,tachfood_mior,0.01666168
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfood,tachfood_detl1,0.19854063
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfood,tachfood_dpg1,0.062576679
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfood,tachfood_limi,0.379777617
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfood,tachfood_lima,0.060974757
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfood,tachfood_dag1,0.07890103
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfood,tachfood_lmic,0.157769117
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfood,tachfood_lmac,0.041966519
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachfood,tachfood_vert,0.00283197
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachlifedur,tachlifedur_less1,0.699559471
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachlifedur,tachlifedur_gr1,0.300440529
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachloco,tachloco_flr,0.097283407
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachloco,tachloco_ssw,0.009911894
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachloco,tachloco_wsw,0.401615272
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachloco,tachloco_crw,0.280543319
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachloco,tachloco_bur,0.067373831
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachloco,tachloco_int,0.098867764
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachloco,tachloco_tat,0.043071335
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachloco,tachloco_pat,0.001333179
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachsize,tachsize_less0.25,0.005921391
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachsize,tachsize_0.25to0.5,0.201055552
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachsize,tachsize_0.5to1,0.467140569
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachsize,tachsize_1to2,0.280027462
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachsize,tachsize_2to4,0.023685566
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachsize,tachsize_4to8,0.016248069
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachsize,tachsize_gr8,0.005921391
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepcyc,tachrepcyc_less1,0.002202643
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepcyc,tachrepcyc_one,0.609295154
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepcyc,tachrepcyc_gr1,0.388502203
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepro,tachrepro_ovo,0.07567303
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepro,tachrepro_fie,0.042678414
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepro,tachrepro_cie,0.110105727
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepro,tachrepro_fic,0.519413607
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepro,tachrepro_frc,0.125256975
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepro,tachrepro_vec,0.083700441
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepro,tachrepro_tec,0.002643172
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrepro,tachrepro_ase,0.040528634
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachresist,tachresist_egg,0.001101322
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachresist,tachresist_coc,0.079139673
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachresist,tachresist_hou,0
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachresist,tachresist_did,0.372089364
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachresist,tachresist_non,0.547669641
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrespir,tachrespir_teg,0.385931295
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrespir,tachrespir_gil,0.219837532
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrespir,tachrespir_pls,0.21757919
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrespir,tachrespir_spi,0.176651982
LTR231_2015_7.10.2015,LTR231,LTR231_2015,7.10.2015,7,10,2015,tachrespir,tachrespir_ves,0
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachaqua,tachaqua_egg,0.390376847
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachaqua,tachaqua_larva,0.348092896
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachaqua,tachaqua_nymph,0.047067901
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachaqua,tachaqua_adult,0.214462355
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachdisp,tachdisp_aquapass,0.459814902
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachdisp,tachdisp_aquaact,0.267260793
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachdisp,tachdisp_aerpass,0.081868686
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachdisp,tachdisp_aeract,0.191055619
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfeed,tachfeed_abs,0.012834617
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfeed,tachfeed_dpf,0.138138492
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfeed,tachfeed_shr,0.098316672
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfeed,tachfeed_scr,0.335321796
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfeed,tachfeed_fif,0.20293655
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfeed,tachfeed_pie,0.083912037
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfeed,tachfeed_pre,0.124291768
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfeed,tachfeed_par,0.004248067
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfood,tachfood_mior,0.021981645
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfood,tachfood_detl1,0.21415721
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfood,tachfood_dpg1,0.097156904
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfood,tachfood_limi,0.355705828
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfood,tachfood_lima,0.045213682
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfood,tachfood_dag1,0.039295957
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfood,tachfood_lmic,0.062115501
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfood,tachfood_lmac,0.164373273
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachfood,tachfood_vert,0
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachlifedur,tachlifedur_less1,0.55775463
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachlifedur,tachlifedur_gr1,0.44224537
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachloco,tachloco_flr,0.021219136
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachloco,tachloco_ssw,0.026331019
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachloco,tachloco_wsw,0.092959105
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachloco,tachloco_crw,0.450713735
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachloco,tachloco_bur,0.204053102
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachloco,tachloco_int,0.104611645
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachloco,tachloco_tat,0.098406607
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachloco,tachloco_pat,0.001705653
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachsize,tachsize_less0.25,0.007575758
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachsize,tachsize_0.25to0.5,0.137624759
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachsize,tachsize_0.5to1,0.297559424
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachsize,tachsize_1to2,0.276057199
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachsize,tachsize_2to4,0.187660835
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachsize,tachsize_4to8,0.085946268
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachsize,tachsize_gr8,0.007575758
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepcyc,tachrepcyc_less1,0.059027778
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepcyc,tachrepcyc_one,0.638356481
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepcyc,tachrepcyc_gr1,0.302615741
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepro,tachrepro_ovo,0.125
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepro,tachrepro_fie,0.079867284
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepro,tachrepro_cie,0.119216049
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepro,tachrepro_fic,0.493162037
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepro,tachrepro_frc,0.085069444
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepro,tachrepro_vec,0
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepro,tachrepro_tec,0.045833333
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrepro,tachrepro_ase,0.051851852
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachresist,tachresist_egg,0.091203704
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachresist,tachresist_coc,0.089978214
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachresist,tachresist_hou,0
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachresist,tachresist_did,0.299123677
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachresist,tachresist_non,0.519694406
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrespir,tachrespir_teg,0.440580338
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrespir,tachrespir_gil,0.409177157
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrespir,tachrespir_pls,0.065365961
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrespir,tachrespir_spi,0.084876543
LTR231_2016_5.10.2016,LTR231,LTR231_2016,5.10.2016,5,10,2016,tachrespir,tachrespir_ves,0
LTR231_2017_4.10.2017,LTR231,LTR231_2017,4.10.2017,4,10,2017,tachaqua,tachaqua_egg,0.39687735
LTR231_2017_4.10.2017,LTR231,LTR231_2017,4.10.2017,4,10,2017,tachaqua,tachaqua_larva,0.266798195
LTR231_2017_4.10.2017,LTR231,LTR231_2017,4.10.2017,4,10,2017,tachaqua,tachaqua_nymph,0.094986807
LTR231_2017_4.10.2017,LTR231,LTR231_2017,4.10.2017,4,10,2017,tachaqua,tachaqua_adult,0.241337647
